Air Temp (°C),Process Temp (°C),Rotational Speed (RPM),Torque (Nm),Tool Wear (Seconds),Target,Failure Types
29.02699747659753,64.30567401700019,1849.509158056309,64.14268706970581,8568.087968915643,0,No Failure
27.16603948857115,64.36524489074168,1922.3998998528518,54.25873000709619,6739.751644414596,0,No Failure
22.806489478856722,73.882615154866,1924.4797835937015,67.18485821657794,3260.640698445794,0,No Failure
23.063612277919287,79.78204840047943,1754.2868228660946,61.575101882374256,11805.949491626498,0,No Failure
26.803509948127758,69.94145037527915,2176.1292549562604,61.5121081560024,8594.83293299405,0,No Failure
29.868979138707175,61.428552767020705,2449.5005284704152,59.740086164791464,3398.256785329552,0,No Failure
29.147133841152588,79.58285363022401,1729.99432959548,66.13523791110912,849.0844886197228,0,No Failure
23.864125315315274,71.41708237296834,1878.3773259465788,62.49247062273458,28.361891191225563,0,No Failure
25.377355103254526,65.74721017256344,1999.5284143722924,57.516890735295455,6157.6502614624815,0,No Failure
28.55717785517072,61.26504102463185,2154.0932858730202,61.09529476115401,4453.690322817372,0,No Failure
24.47523672248647,64.5290438931912,1005.2752900525421,61.347017301651235,11818.472600750189,0,No Failure
28.211390593639862,71.22230823265357,1935.468813825465,58.28760494041801,318.80634201634626,0,No Failure
27.555554788070893,78.63427297224482,2477.0878933323393,57.80582970908138,3409.753514728058,0,No Failure
20.65267611364433,65.2428478052921,1710.3454312025274,50.84386812875005,10559.320736395155,0,No Failure
25.093284946103225,71.51333047898441,2061.9480571014656,68.3296982002141,7006.556771262418,0,No Failure
21.0267740499913,67.7106779218275,1576.578592442656,57.05492462112939,10481.54497759,0,No Failure
24.871493228568873,78.20135773211635,1218.0015728314158,52.05387477240968,7994.225507809954,0,No Failure
25.457816932093657,65.10974712466292,1321.777397584191,52.39547825820487,8129.91354886796,0,No Failure
26.30877228375195,62.7034390536781,1202.7019141025282,67.99941330793904,10503.522864531149,0,No Failure
20.45926864185751,72.11146812645096,1201.789680487772,66.34461822417475,9874.200950929382,0,No Failure
20.225866079871285,72.2706777467445,1790.7028943462183,59.16425432591008,7408.230855795281,0,No Failure
23.65628875656325,77.67131792268866,1590.7867968357873,50.498207167470774,10332.42228740261,0,No Failure
21.67790998840924,70.2499542924869,1943.9565242177673,53.193791989182536,8898.028311153043,0,No Failure
24.46161309545979,62.19039289399416,1582.6941524625458,66.35841694179997,6779.25679384276,0,No Failure
23.624643446538798,65.17701250318096,1964.2675295574795,64.59757862013694,6915.248137181107,0,No Failure
28.821000274467426,69.82859923133263,1560.9636988940792,65.57432477011429,9214.394035110778,0,No Failure
26.61902163657961,61.063604625028084,1114.9059721286249,69.85612704361363,5585.664370519359,0,No Failure
25.795027074662464,73.37791609165498,1174.0953857278237,60.0901389252881,1940.728880639708,0,No Failure
21.33609849494241,66.24990072495365,1053.96700793411,52.96675774185882,9759.718001359344,0,No Failure
23.773841908973747,62.30415537354065,2078.207469188749,50.79308111996505,9013.776029346345,0,No Failure
26.793970006928486,66.2146389432931,1760.623191330008,61.71142672183671,1616.9108995880292,0,No Failure
20.37288384578148,64.21618093735353,1185.503190431618,57.14300048418093,5406.87818380507,0,No Failure
26.723612834939537,68.57562925236707,1593.9592430241519,58.75671946124881,3824.932807846373,0,No Failure
23.993715481270247,75.40964059654964,1776.881300954803,52.26162105955869,5303.394657328281,0,No Failure
24.926704598073158,66.34126799410244,1661.3494632333577,60.40084646476294,6608.123115184536,0,No Failure
25.223032599118696,75.53221978867043,1260.4642698132745,52.967492711955835,7161.468064722437,0,No Failure
20.198099935172323,79.10371514882546,1093.383050806845,57.58892385649023,11524.564666255272,0,No Failure
22.54704185785376,64.44969204239568,2253.4857245594008,62.88379212720729,7020.192594041702,0,No Failure
20.993506656492656,79.07175327769217,1858.7414859597068,58.55891876211128,3720.9257719692705,0,No Failure
20.830187449514618,64.38894056061056,1103.9786468533741,53.18166639547098,1740.995824714732,0,No Failure
21.178181806270953,77.96845770958977,1066.070846478802,50.237548615453356,11762.824764697767,0,No Failure
20.710582595678886,77.11713316051792,2185.3846449984053,63.836113803189434,6713.243816372313,0,No Failure
28.442490370959753,79.55340616356729,2388.0379664793427,65.62133164050191,214.83070447196394,0,No Failure
25.411399390710542,60.7913467912588,2353.4032800601785,69.53018599931893,5121.839831306063,0,No Failure
21.89141360402436,74.37084672111278,1191.2814807328425,56.20116921416912,6934.888148487679,0,No Failure
26.76574204548509,66.43558249989468,1434.8379750060726,69.33336948539538,7743.7483533857785,0,No Failure
21.352472312097607,75.692065574319,1669.1303219805245,50.214225332615925,9708.273151015812,0,No Failure
23.99745148784544,67.41114488506167,1071.0332104069078,52.140385000021084,6946.575294893856,0,No Failure
21.970882340858438,60.35393862581083,2242.039208221358,63.7497695333957,841.7961281286437,0,No Failure
28.258232606341096,61.07145948890469,1850.400456016026,51.370600293958944,6980.548442994577,0,No Failure
20.19522915535787,61.68847521088674,1910.2015820446359,61.76065746515603,7276.392473336776,0,No Failure
22.696916415339903,63.967517860021225,1183.0251834918301,57.37120971547098,3201.124895759491,0,No Failure
20.77402694429854,70.20316458513635,1452.2474861240194,69.38586047504403,6838.852842152311,0,No Failure
23.327909350247225,78.83668851037876,2081.2633545251706,64.0599021317488,5415.2004998605335,0,No Failure
20.18747292247633,67.22890168291138,1443.6823113711785,65.67264298084673,9944.294572413979,0,No Failure
25.11249081718029,76.17207451543091,1919.128846621897,66.88865650632508,1861.032483348013,0,No Failure
23.54156637431239,69.23629074152736,2392.2975812211153,59.21577372568952,3807.4226837941783,0,No Failure
29.229517253908593,75.03957725700253,1344.578889830105,65.08140497006163,615.9866215057756,0,No Failure
25.058438176911096,64.99130831377,1126.5069386092964,65.24136201750518,4528.456760054001,0,No Failure
29.59882344958573,73.75693979794752,1070.7100301484259,56.25297679246681,686.3132542288635,0,No Failure
22.89043395322555,78.87287304255429,1192.8688112242694,55.552859743694356,1842.747775177894,0,No Failure
21.00996212092602,77.19430011887214,2457.072269482237,64.8509159736306,2631.386329809312,0,No Failure
25.852011519927164,64.29991653812398,2415.399258698704,53.99041516195217,1237.3802914028265,0,No Failure
27.418840539719376,75.320623958144,1187.6815035140412,56.797489487374435,11915.084281055604,0,No Failure
24.796561753600162,65.275738944611,1910.0782165868156,54.84051190234085,692.0725127991036,0,No Failure
22.329421489187812,62.327031936217,1221.000778450006,53.54530733402511,1472.1291566819527,0,No Failure
29.44305284692701,71.01806596037676,1774.3558764610939,68.2550413258101,11351.173957849165,0,No Failure
27.102830111905,72.66576071941365,2110.982275722319,53.24634576561142,9699.762656639565,0,No Failure
29.16600235354133,78.10592452785441,1003.5344440309398,64.02495967849543,8931.083109017638,0,No Failure
26.597692157465882,70.5658514753488,1501.9319135233184,57.759549464122955,6662.87151504464,0,No Failure
29.416089601234045,71.69619031340974,1892.429786236263,60.53642276472925,11177.54959821144,0,No Failure
28.877724079004977,73.91855548938548,1322.4424119952712,66.06164394790333,3319.454151459475,0,No Failure
24.331522469147515,68.09557226346949,1586.546893343861,69.52340363371657,11875.557282266744,0,No Failure
21.738572903385986,75.18840417130326,1450.961506610805,60.59236249292284,10925.377665372673,0,No Failure
29.25011337104706,70.54100513498854,1373.5698656285256,53.30941631384913,5752.172098982585,0,No Failure
24.52863932798123,78.70864755838085,1859.1913874603422,64.90422861426643,6972.738033885684,0,No Failure
25.690492599030446,66.16556422071667,1830.593303048755,63.110304704835265,5754.473519749184,0,No Failure
20.046788525756977,71.83832092095606,1189.827391225612,52.29442354242233,8067.063459026687,0,No Failure
21.560391406663285,75.64761217341002,1815.3605102594797,61.341139318415046,9236.409405033528,0,No Failure
24.8615159839112,72.35102345993573,1906.2647901594348,54.3470056421238,8445.18834012864,0,No Failure
27.730396486597968,71.33451314126805,2368.9236123264736,59.15280127458323,10626.176612148482,0,No Failure
23.543752279248558,77.36228584909199,1431.9190895870338,68.11341373116572,5538.509808344114,0,No Failure
26.77198703364877,73.20846694503076,2493.093490009049,60.401249969226704,1915.3210133920068,0,No Failure
23.529974347470482,64.84969124086057,1584.6953591625042,53.202357550527864,4792.68592867778,0,No Failure
26.131308985972996,67.15742654671871,1914.204824033969,64.69864653646704,7345.77690998994,0,No Failure
29.359460473999512,76.61445468996862,2477.955625143396,56.573867771712116,9902.246763088628,0,No Failure
22.91707753853477,73.6824563513817,2408.6708805513863,69.44419106204336,4753.377738691265,0,No Failure
20.751944979226362,66.23928339944744,1795.7480022711027,51.503576325051434,3653.7707063964785,0,No Failure
26.330452848820034,66.76353186368675,2345.08101358336,51.07409529702542,10375.3286792326,0,No Failure
24.387664491731783,64.40561600574584,1191.833506015692,67.83490535176922,5544.035535695404,0,No Failure
25.32947647377066,63.582575406012104,2304.59242718735,59.09580914854498,1951.4950993012653,0,No Failure
21.11241802511451,72.542307349797,1802.9743581024502,58.58778002920707,6391.743003099836,0,No Failure
27.439384677348933,75.00082777802925,1451.6277834414268,63.47485615390134,4239.737529666339,0,No Failure
23.097369967964067,66.45246109498274,2300.8153521896666,57.14947301548581,5302.217915463427,0,No Failure
22.161476623038567,74.8678049182663,1677.9726975750946,54.54135905103356,2287.1523541994006,0,No Failure
22.129189298193026,79.6804127684472,1222.225087599107,52.12724524132781,10945.8230629225,0,No Failure
29.828777415688897,69.97852214636787,1419.7461158310493,67.22787358225972,5604.013619585347,0,No Failure
25.399832727305235,66.84995605573752,1789.865774831326,54.95167507810728,3422.8880205768846,0,No Failure
25.5928289292353,69.36541239352132,1630.282743873045,52.90080403209413,1240.0829743098357,0,No Failure
26.506383343332395,79.75939787580212,2486.888341339062,62.133703638289234,3440.0432798728107,0,No Failure
24.198317605563687,74.97275825416784,1929.1913863615998,53.00514866517368,9949.711464791964,0,No Failure
27.681863037688387,75.73668521129264,2483.550893224066,65.43007616426243,9135.804523620709,0,No Failure
28.58567787249865,61.900591143228226,1327.5597209308885,55.93554709420039,2506.3645708093436,0,No Failure
29.357307724707567,68.73745002223082,1814.9867032088632,54.914101192033726,7066.056994338764,0,No Failure
28.62023229240716,67.33456403406177,1242.8148641079363,60.66700813304122,10999.611726588437,0,No Failure
22.80533754667619,61.17647705362391,1689.2127061045521,54.43308735778761,6294.022389118662,0,No Failure
27.46545638617064,75.36110249079644,1507.8321292282978,59.614440368277556,3751.4114259005455,0,No Failure
20.397432626398572,76.88117465437794,1283.6375521820084,60.341509877864105,11665.657077910439,0,No Failure
22.170296374627252,63.11239351792408,1173.130081175011,55.26256059723964,202.56788914176528,0,No Failure
29.239569759721277,67.96122859461138,1412.9578101521092,67.66985758338166,10773.54171778036,0,No Failure
25.843858205026336,76.15045634841964,1730.8227212427655,64.88334523568452,1434.2952427598034,0,No Failure
25.614505385221854,78.68919991726057,1010.2219602495535,65.12138664397432,5887.479059834534,0,No Failure
27.96662909284957,75.91372634414333,2304.929067690722,67.91065542198155,9756.965777226022,0,No Failure
21.57905126505386,68.87057608002834,2344.8992433411167,57.748320131529645,1313.636266706581,0,No Failure
26.50399888875634,62.24454673700296,1846.6578105982248,68.24103932562089,10769.361087372094,0,No Failure
21.007528720187977,65.52146525502508,1016.2175670381225,56.803793475066335,5963.515615064784,0,No Failure
27.528090191471897,63.19162055939643,1306.2396754721262,52.074946979109725,9896.696389631597,0,No Failure
23.479922414295224,68.14227412657507,2220.950034382465,63.79778188767231,11879.423023003881,0,No Failure
25.742935443926125,72.01837302319383,1712.2352767798025,59.687338720331304,2840.094643472013,0,No Failure
24.645961619066792,74.39306361821477,2031.5988985469112,64.45606295452231,3028.6835047444865,0,No Failure
29.589830234874576,70.03966799662936,2294.715077856309,57.9843440801735,1012.196077055675,0,No Failure
28.465938797398273,73.17429028016433,2202.05884561255,61.173438153983184,6642.35035836146,0,No Failure
28.34564715039395,75.34716021449353,2258.0134337221943,55.901990226938686,6851.154297946932,0,No Failure
29.939780201885437,69.37888476645793,1127.9119052864964,69.75621308752442,4594.929470102969,0,No Failure
24.21319864185765,67.25024093481363,1317.7930236857353,61.27649139964713,2079.1742943157096,0,No Failure
21.57969910159431,70.34174196792841,1208.7082758772215,57.07888646295935,5613.7440586881985,0,No Failure
25.575423789829877,67.82619884550454,1718.4432547462816,57.34184177327575,6050.1278195297455,0,No Failure
21.158359530938146,73.43286661669327,1414.0547074232368,59.88068203849276,2045.7291185073552,0,No Failure
25.945894069561945,61.50838499174382,1845.0994969976468,68.79426437281742,7389.691280722322,0,No Failure
21.75603843235723,66.27725712600103,2442.103760350421,66.34470797683224,3732.525850214361,0,No Failure
22.841662795259868,67.31843419310083,1548.5344277413153,51.86086685500103,10762.274012143102,0,No Failure
26.143182676606823,79.16733109560748,2131.464706718736,50.46232112589359,8263.826340532261,0,No Failure
25.209206622233047,62.115363725647015,1728.2407159607098,66.58631923524104,2102.1709026817775,0,No Failure
25.970888814501507,75.00864216919055,2471.1250713383847,63.90352717847726,6636.635736663308,0,No Failure
23.739870757855403,72.41184570606049,2155.6557709928793,55.05322178692174,949.8498689568606,0,No Failure
23.35987862207537,74.89998719159401,2393.447425588778,54.48239959261622,8261.2348754209,0,No Failure
25.99926643039617,72.07956734387525,1745.316210689853,51.535513540670564,4298.439576186539,0,No Failure
29.556730636680875,65.66660716771288,2486.6319003448148,52.389175720888,7415.807238076377,0,No Failure
26.414709623106564,73.86099571350567,2208.3814815978785,61.452440006250605,6540.955724515491,0,No Failure
26.54865938612506,60.907547452949004,1824.8639915172269,54.02083705898025,9071.811873754099,0,No Failure
25.284050065483935,70.87438885929677,1659.4663032304043,60.51762848143149,126.01507442812388,0,No Failure
23.053701243515007,67.5073782212285,1543.6188415119236,63.9172942134779,1653.722374406113,0,No Failure
25.85112154256393,77.12821758077466,1449.884285489723,61.06493515508387,3545.989413203602,0,No Failure
29.974066520879784,67.11649260963553,1026.6032739413763,58.0121327919816,6869.835785043599,0,No Failure
29.953151323078636,78.90050704590121,2264.8864031636176,59.214617417499404,8505.225962718803,0,No Failure
22.77778981143981,73.68677524589758,2248.9575033132105,56.08626787997658,11516.902249812865,0,No Failure
21.48047246890298,78.66700385573691,2226.3242888731247,60.96676725863647,1548.2445014110683,0,No Failure
21.18888617954197,62.27844324193313,1276.5396332017726,54.022519129614636,1074.2440431308798,0,No Failure
25.36730070013987,74.96574151812443,1441.1025196875248,59.800384361557185,3909.1009269772476,0,No Failure
24.611138932151206,75.87406086107346,1714.407520855541,68.51310957478414,611.0985658280081,0,No Failure
24.063130036155695,76.2868399103587,1610.402823110303,63.9480420726726,8298.309395583738,0,No Failure
21.23036003531187,72.66377785465902,1797.6661137581023,57.14042607601968,448.05641338199376,0,No Failure
23.625531377521533,73.71600581051642,1725.49044331424,58.805799178891114,4865.15681276019,0,No Failure
21.11883054131073,69.01303883045881,1135.8089955220426,55.779034309255046,9325.471235926927,0,No Failure
24.74494476249101,61.45072729780222,1654.133224260471,54.37430769786741,9669.850366777659,0,No Failure
26.146056466926808,64.91442349707592,1464.3358868813743,64.38450150335427,10816.173632728483,0,No Failure
26.433422527322392,63.04038891954419,2478.126208637446,51.973736740098545,7083.987917043806,0,No Failure
22.4287780514885,68.28559464125382,1690.894485797391,65.11377621212672,1115.7710527266054,0,No Failure
22.411165158774306,71.90395769305283,1104.3140599218218,68.53632182155695,2722.167911607406,0,No Failure
22.776505612846776,75.65469464088574,1135.8396949643054,51.96884306700692,3754.4936575453626,0,No Failure
25.4312170932179,61.93237675504576,1975.4835258901362,67.00693561784311,7319.260130559004,0,No Failure
24.864404446474303,66.36700571433586,1766.8475919029224,51.131538384455276,557.095506235977,0,No Failure
28.78249869745986,75.22975175798253,1266.4917946454548,52.14737782043985,7557.55577814796,0,No Failure
21.65261224201841,63.07883280238881,1008.9278712020111,69.85059510847822,10159.354264545433,0,No Failure
27.820310012307136,77.65568748025288,2271.6947326598793,63.237434157387,4988.941807031734,0,No Failure
24.21919853378055,68.213556203849,2123.999820688957,59.39221311117095,11969.23765349048,0,No Failure
22.64970583633223,60.85501341065522,1469.0153896456359,66.20490289657174,9218.654073419024,0,No Failure
26.190540137292214,71.89244845314029,1922.762655744978,69.70956836849723,1509.7578557476936,0,No Failure
22.55038205229058,70.76470471141491,1984.6292430214312,55.51033903203697,9161.025708884876,0,No Failure
29.217479888066507,71.60414771036821,1293.7556790519848,55.99263173237311,4278.131134475562,0,No Failure
20.36798576895298,73.86353531597648,1903.3422162721954,50.23501042566566,5571.614676873316,0,No Failure
23.746208314098254,78.92649594613682,2114.4168456495627,66.79325939053601,1074.8193762373414,0,No Failure
24.764968249582925,65.48715367141489,2286.2568888041537,64.79975894497125,11816.117439363057,0,No Failure
22.795057602950305,78.86849908918062,1230.998551684756,60.983991960081624,7969.448456181642,0,No Failure
29.775496289145977,62.03299164225683,1216.3685722733126,59.61208177007735,8657.199781352427,0,No Failure
22.089297026031797,73.74059470199023,1661.5008882022144,50.064458867278866,1438.333607597194,0,No Failure
28.357626152357135,77.30779170434786,1785.6801105231254,56.10530600114914,2843.608452712831,0,No Failure
28.7809333186741,62.527467023524046,1266.7193947671133,62.99807020535496,1577.9789627052157,0,No Failure
23.432233269239127,72.83920964292362,1991.299789058254,58.46828356022181,8710.655070039971,0,No Failure
20.067492854330986,73.37743708514824,1227.080109144722,68.76973533492247,987.3057109534967,0,No Failure
20.919339321505745,71.56532010066353,1762.107943006119,63.30033605604237,6557.372500087462,0,No Failure
26.9558805513198,66.40767251863882,1633.2840796112155,50.98084340342508,10055.661794263326,0,No Failure
24.776914209448556,61.62195251884156,2095.449460380808,54.98306254308834,9971.52636395397,0,No Failure
25.98105108013766,72.83334152116063,1742.5387070503712,58.8277245320358,10054.6545053476,0,No Failure
22.23383665036103,64.84773378102875,1729.869101775812,58.00824641030902,8676.343027001843,0,No Failure
23.479659437924212,70.45313528102541,1118.631043115822,58.171460119664616,489.9127862535627,0,No Failure
21.370219688814498,72.68846896092907,1391.8586992128617,62.23020370952794,11090.213094491857,0,No Failure
20.305847634634546,70.19250142599208,1856.5012690472577,53.125627259227386,11068.66414986039,0,No Failure
22.06268400236491,68.500466664103,2060.4229249275622,59.1302338215384,6951.795166172246,0,No Failure
20.212376247384412,61.18517177999333,2400.590982139147,50.79385617251671,8995.172951634095,0,No Failure
20.32505879934661,79.28142099116454,1230.5155690820934,56.08482731332913,5049.370380520814,0,No Failure
21.423825836382964,69.30796269362706,2436.118121647238,64.717049338025,7876.279394197834,0,No Failure
23.152310418147245,61.123962522388915,2204.2093044175726,59.85138149071565,2617.337247630592,0,No Failure
26.04137555408378,64.94360259445449,2189.8996271693886,66.67053741015651,7861.632335116229,0,No Failure
21.998640099215585,76.65703660625431,2248.1130468437664,67.43526306653519,356.6671414978648,0,No Failure
24.23310419169954,72.84163365076621,2240.913642909023,57.31308261296158,11730.152900282628,0,No Failure
20.237032363677145,70.12153348389009,1135.7305172452966,58.858067696538996,8310.637654443424,0,No Failure
26.495235416810527,65.6829051785778,2080.4343577468917,57.133647681952766,10130.508394988092,0,No Failure
20.38790178606778,78.73878512174227,1272.2951023199003,64.64667956023642,10194.128219369924,0,No Failure
20.542717017054102,75.97537824246596,2080.5323172025014,68.86923560130042,6879.079994613756,0,No Failure
25.343038947936485,71.70014524705216,2227.6605173933217,54.216467412930676,4854.109523447408,0,No Failure
25.16299778884956,78.52464676443005,2310.2869824301088,51.16837719179558,693.9708179568415,0,No Failure
28.85944975410733,64.01496101724001,1132.1625925687747,62.43137059535429,9809.883458488148,0,No Failure
22.116826167418107,70.64332013882778,2459.5665272785654,58.081994717364175,11615.712065403974,0,No Failure
29.623189876655225,71.49995136261548,1384.5609582828272,55.782343962156105,1962.8509496969382,0,No Failure
28.442647327055035,61.497394034051744,2028.9048032635815,63.936897779576434,7918.83678027365,0,No Failure
29.88539916343477,64.10301508277894,1277.9872658980469,62.793654970844685,4031.087126850949,0,No Failure
25.805609151905465,71.90778710364171,1975.7898170917856,53.55832571288533,4482.508619143099,0,No Failure
20.78971579265549,61.3621967744492,2124.8659796806814,51.771903316476944,4451.3978706574,0,No Failure
22.933933182392824,66.87410211788844,1335.207148171711,62.144925254089095,1426.4477272870095,0,No Failure
27.872404431848558,75.93763753736451,1294.4154559120898,60.11445363874181,5678.1687344022985,0,No Failure
23.019952601550347,71.58745547020814,1289.361074905841,66.11158857443004,5027.325428924378,0,No Failure
29.22977770931473,73.42560729576657,1930.7601792392643,50.76279769155258,6519.047601169281,0,No Failure
24.785074442693222,66.66662431687783,2132.4051288186483,54.677588249481964,184.33894331486923,0,No Failure
25.932071066266005,61.23232759759355,2334.3358913952934,60.20736220623118,9611.08052048001,0,No Failure
24.11557673515992,72.65949878844657,2339.677404714279,60.86368256487508,951.1555423319495,0,No Failure
27.500601076927182,69.98603479491251,1801.3969951309991,69.6320233183497,6265.575350583299,0,No Failure
26.579022453782535,73.37351464104961,2215.686723293736,58.34096512133501,1337.4533013759587,0,No Failure
21.531900964025297,72.13700266886747,1571.7058122364188,66.22483150322009,5960.3324846076475,0,No Failure
22.097698874047595,66.03084794718056,2195.7655981729877,57.00844471362501,5153.168221877585,0,No Failure
20.094271397007695,70.71547363349825,1806.9382932078834,57.61207349636927,10413.202109632784,0,No Failure
27.72853085781036,73.85461561952775,2016.2829105006053,66.15460253682498,3633.35847482839,0,No Failure
22.935774980353862,61.78940655878148,1387.6734737257102,52.70152194066285,11244.090498838883,0,No Failure
24.074581620789214,69.21809873568776,2345.1265748090836,67.06935605509327,9961.154738470215,0,No Failure
24.478571808503947,76.71162091521114,2242.8830055198487,68.57473741356544,8548.512503664171,0,No Failure
27.89913434163702,74.59552800177089,1523.3561279038875,53.544818558930054,2388.5729253655227,0,No Failure
21.26451818529355,74.92337805828157,1732.7319931564825,62.96199486342219,2787.957843890865,0,No Failure
25.60854115339167,65.12977887978542,2432.745407219231,59.26723437973456,7934.072556948642,0,No Failure
27.06955486564943,67.7464627761266,2040.2425217746484,55.35195698897536,3725.462662808609,0,No Failure
23.720284440000718,78.12146653216419,2233.762371053548,61.875573193832054,130.40464112757323,0,No Failure
29.689035328338765,61.0976542873883,1700.4177402630748,56.66788831095474,5035.179398631388,0,No Failure
26.185328603369694,60.03623536846692,1861.8512808687524,68.13979928440739,11020.290826092038,0,No Failure
29.867993263907728,63.05006992106022,2251.3273155826087,53.1517777335397,80.4907269668358,0,No Failure
21.089635458195335,68.00369573528081,1290.2993772625384,66.69972088426995,1062.2651214304828,0,No Failure
23.565023526409526,70.51465196660897,1294.8791738673092,53.071390123681574,6789.67256669587,0,No Failure
22.04198404516579,72.14821063572602,1942.6539077114412,61.08254499875263,5840.856996942814,0,No Failure
26.389597770153454,60.322412672972746,1022.8069103694069,61.6647098705356,3564.3445932885147,0,No Failure
28.206155855874403,68.36730825610425,2424.2246055444934,59.32031331623786,1043.1670318324238,0,No Failure
21.516337624346566,63.475375932304274,1191.8426548746252,67.44941250222317,6082.7618854477405,0,No Failure
29.421130919239516,65.32365883751045,1445.4695530094045,61.02893968817219,6560.044763615186,0,No Failure
20.06246497486833,70.13319521325863,2012.3164990441646,59.90662738713313,1905.4359716290735,0,No Failure
26.8934766726657,73.02210652381672,1193.0604482611493,52.127087837433365,8366.251519986032,0,No Failure
21.042534673714314,60.3700209984908,2248.561271986583,69.7145773086258,5227.138155007829,0,No Failure
21.519091647020392,79.43398088364677,2431.958406056666,62.286269326781074,5255.771624898316,0,No Failure
29.637594514139163,63.36138655788411,1929.0609901813677,66.1278353772597,11991.186036443383,0,No Failure
26.96014619317364,67.04127141855238,1619.7529392183847,69.20024570138253,1127.4897989069289,0,No Failure
21.813073060626902,79.30047560141814,1830.5427021085059,57.22279895374609,4027.1358295121727,0,No Failure
24.349377300885187,63.705496728012086,1131.875731790803,57.7434401741209,9800.23842835937,0,No Failure
27.425749090207866,73.85668913530209,1130.6750361201102,63.90446336413534,8798.055123182678,0,No Failure
24.63094850979927,74.5595458076509,1041.363511894287,51.8091939835646,1925.4060916302733,0,No Failure
26.255690260354882,62.62887024426186,2496.229336966915,53.23933580819286,3139.03804168953,0,No Failure
28.110465371937135,71.59967238699187,1990.8475442821996,65.4396633919402,10962.92055352242,0,No Failure
27.63880608879295,66.38710176569474,1292.5343580775316,63.59451178052086,1819.3322143995135,0,No Failure
28.880341507881674,65.66342787100642,2050.0354251750837,63.48003170799374,11106.48760692015,0,No Failure
29.471026827969276,67.3486392655665,1495.3272608952886,68.03440562446306,10939.373560259983,0,No Failure
23.82982893072142,64.22485148468068,2035.9217101564452,65.26070230649356,9403.014148729024,0,No Failure
22.55362015970639,76.66909907713043,1687.2566927934306,66.21386773400785,6667.738538209198,0,No Failure
22.443326697143625,61.808382732258394,1161.5933588170578,56.41075991767437,944.7237536405124,0,No Failure
27.875779617705625,64.67865888989606,1752.2079303586777,54.925192277861846,9409.111942448211,0,No Failure
24.148754163318547,75.138355304198,1094.4139871990415,66.34749543253069,8362.34795665226,0,No Failure
28.778732139565072,68.9499093939532,2177.3092322150364,61.17738599057521,7502.2799604158145,0,No Failure
29.910907509965185,77.01813596565694,1432.857762503138,54.414388510810234,10626.95663716352,0,No Failure
24.504240132670574,69.98035782960828,1299.2493985850565,62.66985570070375,5831.031585747603,0,No Failure
27.994671473991648,68.36060456662506,2377.967872014162,58.66370677816663,500.8036059299941,0,No Failure
24.62322359644189,73.04905191572149,2401.3977607587185,57.35858350928707,9632.546796827948,0,No Failure
23.454380374809798,74.63944708544321,2320.8062382911144,60.03580565401147,11695.570793917203,0,No Failure
20.107612362142813,75.6693944348536,1513.530098355162,54.679121131742995,6077.661848106191,0,No Failure
26.962321966313503,62.121887377388205,2084.9264619540563,66.5016589301715,3919.9625500987663,0,No Failure
25.672863084241676,77.182505577951,1151.0275576674273,61.04434723865331,7548.647841918784,0,No Failure
23.302707548367664,71.55956804009213,2367.7411885182128,66.47652437097611,3265.846659210675,0,No Failure
24.22556717347611,68.77645402245668,1367.0765349214444,51.80506142325465,10148.65652566317,0,No Failure
24.48331829433407,78.61780159300318,1562.2125890389743,68.95460751708927,11859.720343122375,0,No Failure
22.306553979226834,65.19336122068357,1365.157729899861,56.273747572289565,1731.6770662676834,0,No Failure
27.5612555598742,62.00036533430274,1558.3422782710663,55.30127200380835,3152.591220495099,0,No Failure
27.29996620271551,61.86303637317617,1249.5572970881483,51.827876148550025,8922.879575935758,0,No Failure
29.289793070974874,72.63442975680789,1877.4680274514603,64.43793597805585,10082.001063683323,0,No Failure
23.45366853286488,63.784623801171335,1767.6378498325403,51.996599492160136,3088.272222978857,0,No Failure
22.96551948088802,73.50670168067697,1538.4972469990885,67.89378757112407,2565.643068854528,0,No Failure
25.97445783764829,73.54853611317283,2090.0956227314214,50.74991022346508,2777.0077834051463,0,No Failure
24.652510666575683,79.69870486573112,1105.3758673699292,69.3023099469417,3160.1270957706984,0,No Failure
25.95731893664397,74.47002422964829,1757.1434113400678,63.46682914694126,1946.5738585482993,0,No Failure
28.42676059827262,67.7682425069473,2449.892160212058,64.51577775805775,1331.0841793914574,0,No Failure
28.332985806404984,74.49470569992893,1306.0283747386552,66.66792766618187,6033.308224106323,0,No Failure
28.09815941438096,73.00425284382082,1784.623317273236,66.01270729509656,11832.188435953936,0,No Failure
28.883640651180873,70.13896505859206,2280.044347867416,56.68969579236328,5370.122325492822,0,No Failure
29.32076203259114,75.95620233273232,1455.8733082964766,55.07835812892391,6940.853080063252,0,No Failure
22.325414637703076,69.48501709547278,1961.6185482870724,56.75493136777269,2458.9431485591685,0,No Failure
20.411812019188268,68.12564950507671,2078.141248257368,58.71020836327959,10339.015026010919,0,No Failure
23.57326597324514,63.89073563453734,1570.7719626358326,53.1246899804894,10088.768401611764,0,No Failure
22.19442083912665,74.50698406444602,1513.0387892997549,64.70444721741204,11974.468741312161,0,No Failure
26.629712698177244,71.51789835578809,1571.2100180237521,68.42169570078926,3168.4574858813276,0,No Failure
